user;word_pl;lang;translation;correct;time
pf;umieścić;latin;pōno;False;2023-09-06 21:59:44
pf;trzymać;latin;tĕnĕo;False;2023-09-06 21:59:48
pf;nazywać;latin;appello;False;2023-09-06 22:00:01
pf;sprzyjać;latin;făvĕo;False;2023-09-06 22:00:04
pf;gromadzić;latin;cŭmŭlo;False;2023-09-06 22:00:06
pf;obwarowywać;latin;mūnĭo;False;2023-09-06 22:00:13
pf;podpisywać;latin;signo;True;2023-09-06 22:00:19
pf;nazywać;latin;appello;False;2023-09-06 22:00:26
pf;robić;latin;făcĭo;False;2023-09-06 22:02:40
pf;odpędzać;latin;dēpello;False;2023-09-06 22:03:01
pf;odpędzać;latin;dēpello;False;2023-09-06 22:03:20
pf;bronić;latin;dēfendo;True;2023-09-06 22:03:30
pf;nazywać;latin;appello;False;2023-09-06 22:03:34
pf;odpędzać;latin;dēpello;False;2023-09-06 22:03:55
pf;być posłusznym;latin;pārĕo;False;2023-09-06 22:04:01
pf;umieścić;latin;pōno;False;2023-09-06 22:04:09
pf;być posłusznym;latin;pārĕo;True;2023-09-06 22:04:16
pf;umieścić;latin;pōno;False;2023-09-06 22:04:25
pf;sprzyjać;latin;făvĕo;False;2023-09-06 22:04:34
pf;robić;latin;făcĭo;True;2023-09-06 22:05:11
pf;odkryć, znaleźć;latin;invĕnĭo;True;2023-09-06 22:05:18
pf;walczyć;latin;pugno;True;2023-09-06 22:05:24
pf;sprzyjać;latin;făvĕo;False;2023-09-06 22:05:34
pf;nazywać;latin;appello;False;2023-09-06 22:05:41
pf;gromadzić;latin;cŭmŭlo;True;2023-09-06 22:05:51
pf;trzymać;latin;tĕnĕo;False;2023-09-06 22:06:00
pf;powstrzymywać;latin;prŏhĭbĕo;False;2023-09-06 22:06:03
pf;pragnąć;latin;dēsīdĕro;False;2023-09-06 22:06:05
pf;trzymać;latin;tĕnĕo;True;2023-09-06 22:10:27
pf;sprzyjać;latin;făvĕo;False;2023-09-06 22:10:36
pf;odpędzać;latin;dēpello;True;2023-09-06 22:10:51
pf;pragnąć;latin;dēsīdĕro;True;2023-09-06 22:10:58
pf;obwarowywać;latin;mūnĭo;False;2023-09-06 22:11:06
pf;nazywać;latin;appello;False;2023-09-06 22:11:22
pf;sprzyjać;latin;făvĕo;False;2023-09-06 22:11:34
pf;powstrzymywać;latin;prŏhĭbĕo;True;2023-09-06 22:11:48
pf;zbliżyć się (+ dat);latin;apprŏpinquo;True;2023-09-06 22:11:58
pf;zwyciężać;latin;vinco;True;2023-09-06 22:12:07
pf;umieścić;latin;pōno;True;2023-09-06 22:12:15
pf;dyskutować;latin;dispŭto;False;2023-09-06 22:12:22
pf;sprzyjać;latin;făvĕo;True;2023-09-06 22:12:29
pf;kopać;latin;fŏdĭo;False;2023-09-06 22:12:37
pf;nazywać;latin;appello;False;2023-09-06 22:12:59
pf;spostrzegać;latin;cerno;True;2023-09-06 22:13:30
pf;nazywać;latin;appello;False;2023-09-06 22:13:51
pf;kopać;latin;fŏdĭo;True;2023-09-06 22:14:01
pf;poruszać się;latin;mŏvĕo;True;2023-09-06 22:14:09
pf;dyskutować;latin;dispŭto;False;2023-09-06 22:14:17
pf;dyskutować;latin;dispŭto;True;2023-09-06 22:14:23
pf;obwarowywać;latin;mūnĭo;True;2023-09-06 22:14:29
pf;wyznaczać;latin;signo;True;2023-09-06 22:14:36
pf;nazywać;latin;appello;False;2023-09-06 22:14:51
pf;podpisywać;latin;signo;True;2023-09-06 22:15:07
pf;nazywać;latin;appello;True;2023-09-06 22:15:20
pf;rozkładać, rozmieszczać;latin;dispōno;True;2023-09-06 22:15:32
pf;nazywać;latin;appello;False;2023-10-09 22:09:23
pf;umieścić;latin;pōno;False;2023-10-09 22:09:26
pf;powstrzymywać;latin;prŏhĭbĕo;True;2023-10-09 22:09:41
pf;być posłusznym;latin;pārĕo;False;2023-10-09 22:09:44
pf;trzymać;latin;tĕnĕo;False;2023-10-09 22:09:46
pf;pragnąć;latin;dēsīdĕro;True;2023-10-09 22:09:55
pf;podpisywać;latin;signo;True;2023-10-09 22:10:01
pf;sprzyjać;latin;făvĕo;True;2023-10-09 22:10:09
pf;trzymać;latin;tĕnĕo;False;2023-10-09 22:10:17
pf;być posłusznym;latin;pārĕo;False;2023-10-09 22:10:23
pf;nazywać;latin;appello;False;2023-10-09 22:10:42
pf;trzymać;latin;tĕnĕo;True;2023-10-09 22:11:01
pf;bronić;latin;dēfendo;True;2023-10-09 22:11:12
pf;umieścić;latin;pōno;False;2023-10-09 22:11:20
pf;spostrzegać;latin;cerno;False;2023-10-09 22:11:29
pf;obwarowywać;latin;mūnĭo;False;2023-10-09 22:11:32
pf;spostrzegać;latin;cerno;True;2023-10-09 22:11:40
pf;odpędzać;latin;dēpello;False;2023-10-09 22:11:43
pf;sprzyjać;latin;făvĕo;True;2023-10-09 22:13:28
pf;robić;latin;făcĭo;False;2023-10-09 22:13:29
pf;trzymać;latin;tĕnĕo;True;2023-10-09 22:13:39
pf;być posłusznym;latin;pārĕo;False;2023-10-09 22:13:47
pf;pragnąć;latin;dēsīdĕro;True;2023-10-09 22:14:05
pf;być posłusznym;latin;pārĕo;True;2023-10-09 22:14:12
pf;odpędzać;latin;dēpello;False;2023-10-09 22:14:17
pf;powstrzymywać;latin;prŏhĭbĕo;False;2023-10-10 20:54:41
pf;być posłusznym;latin;pārĕo;False;2023-10-10 20:54:46
pf;poruszać się;latin;mŏvĕo;True;2023-10-10 20:54:57
pf;robić;latin;făcĭo;True;2023-10-10 20:55:04
pf;odpędzać;latin;dēpello;False;2023-10-10 20:55:06
pf;trzymać;latin;tĕnĕo;False;2023-10-10 20:55:15
pf;spostrzegać;latin;cerno;True;2023-10-10 20:55:33
pf;nazywać;latin;appello;False;2023-10-10 20:55:46
pf;sprzyjać;latin;făvĕo;True;2023-10-10 20:55:58
pf;umieścić;latin;pōno;False;2023-10-10 20:56:01
pf;nazywać;latin;appello;True;2023-10-10 20:56:15
pf;dyskutować;latin;dispŭto;False;2023-10-10 20:56:18
pf;trzymać;latin;tĕnĕo;True;2023-10-10 20:56:28
pf;umieścić;latin;pōno;False;2023-10-10 20:56:30
pf;walczyć;latin;pugno;False;2023-10-10 20:56:36
pf;obwarowywać;latin;mūnĭo;False;2023-10-10 20:56:43
pf;odkryć, znaleźć;latin;invĕnĭo;True;2023-10-10 20:56:51
pf;gromadzić;latin;cŭmŭlo;False;2023-10-10 20:56:53
pf;gromadzić;latin;cŭmŭlo;False;2023-10-10 20:56:56
pf;rozkładać, rozmieszczać;latin;dispōno;False;2023-10-10 20:56:58
pf;bronić;latin;dēfendo;True;2023-10-10 20:57:08
pf;być posłusznym;latin;pārĕo;False;2023-10-10 20:57:15
pf;dyskutować;latin;dispŭto;False;2023-10-10 20:57:24
pf;odpędzać;latin;dēpello;False;2023-10-10 20:57:27
pf;pragnąć;latin;dēsīdĕro;False;2023-10-10 20:57:30
pf;umieścić;latin;pōno;False;2023-10-10 20:57:32
pf;rozkładać, rozmieszczać;latin;dispōno;False;2023-10-10 20:57:35
pf;obwarowywać;latin;mūnĭo;True;2023-10-10 20:57:47
pf;dyskutować;latin;dispŭto;True;2023-10-10 20:57:54
pf;umieścić;latin;pōno;False;2023-10-10 20:58:04
pf;być posłusznym;latin;pārĕo;True;2023-10-10 20:58:14
pf;pragnąć;latin;dēsīdĕro;True;2023-10-10 20:58:21
pf;kopać;latin;fŏdĭo;True;2023-10-10 20:58:33
pf;zwyciężać;latin;vinco;False;2023-10-10 20:58:47
pf;rozkładać, rozmieszczać;latin;dispōno;False;2023-10-10 20:59:06
pf;odpędzać;latin;dēpello;True;2023-10-10 20:59:21
pf;gromadzić;latin;cŭmŭlo;False;2023-10-10 20:59:25
pf;powstrzymywać;latin;prŏhĭbĕo;True;2023-10-10 20:59:35
pf;zbliżyć się (+ dat);latin;apprŏpinquo;False;2023-10-10 20:59:38
pf;gromadzić;latin;cŭmŭlo;True;2023-10-10 20:59:51
pf;walczyć;latin;pugno;True;2023-10-10 20:59:57
pf;zwyciężać;latin;vinco;True;2023-10-10 21:00:06
pf;umieścić;latin;pōno;True;2023-10-10 21:00:12
pf;rozkładać, rozmieszczać;latin;dispōno;True;2023-10-10 21:00:20
pf;podpisywać;latin;signo;True;2023-10-10 21:00:26
pf;zbliżyć się (+ dat);latin;apprŏpinquo;False;2023-10-10 21:00:32
pf;zbliżyć się (+ dat);latin;apprŏpinquo;True;2023-10-10 21:00:44
pf;wyznaczać;latin;signo;True;2023-10-10 21:00:48
pf;koniec;latin;fīnis;True;2023-10-11 19:04:44
pf;kwatera główna;latin;praetōrĭum;False;2023-10-11 19:05:27
pf;kopać;latin;fŏdĭo;True;2023-10-11 19:05:46
pf;spostrzegać;latin;cerno;True;2023-10-11 19:05:54
pf;pisarz;latin;scriptŏr;True;2023-10-11 19:05:59
pf;natychmiast;latin;stătim;False;2023-10-11 19:06:03
pf;legion;latin;lĕgĭo;True;2023-10-11 19:06:08
pf;jak;latin;quăm;False;2023-10-11 19:06:11
pf;żołnierz;latin;mīlĕs;True;2023-10-11 19:06:18
pf;trybun;latin;trĭbūnus;True;2023-10-11 19:06:24
pf;witaj;latin;salvē;True;2023-10-11 19:06:28
pf;sprawiedliwy;latin;iustus;False;2023-10-11 19:06:43
pf;obywatel;latin;cīvis;False;2023-10-11 19:06:51
pf;żywność;latin;cĭbus;True;2023-10-11 19:07:01
pf;nazywać;latin;appello;False;2023-10-11 19:07:06
pf;natychmiast;latin;stătim;True;2023-10-11 19:07:09
pf;wał;latin;vallum;False;2023-10-11 19:07:13
pf;namiot;latin;tăbernācŭlum;False;2023-10-11 19:07:18
pf;rozkładać, rozmieszczać;latin;dispōno;True;2023-10-11 19:07:28
pf;wał;latin;vallum;True;2023-10-11 19:07:33
pf;nagroda;latin;praemĭum;True;2023-10-11 19:07:37
pf;powstrzymywać;latin;prŏhĭbĕo;True;2023-10-11 19:07:49
pf;nazwisko;latin;nōmĕn;False;2023-10-11 19:07:57
pf;umieścić;latin;pōno;False;2023-10-11 19:08:07
pf;nazwisko;latin;nōmĕn;True;2023-10-11 19:08:12
pf;miasto;latin;urbs;True;2023-10-11 19:08:17
pf;bronić;latin;dēfendo;False;2023-10-11 19:08:26
pf;granica;latin;fīnis;True;2023-10-11 19:08:56
pf;bronić;latin;dēfendo;True;2023-10-11 19:09:06
pf;obywatel;latin;cīvis;True;2023-10-11 19:09:11
pf;zwyciężać;latin;vinco;True;2023-10-11 19:11:53
pf;wróżba;latin;ōmen;False;2023-10-11 19:11:56
pf;przeciwnik;latin;adversarius;True;2023-10-11 19:12:09
pf;po pierwsze;latin;prīmum;True;2023-10-11 19:12:12
pf;kwatera główna;latin;praetōrĭum;True;2023-10-11 19:12:18
pf;państwo;latin;fīnes;False;2023-10-11 19:12:24
pf;sprawiedliwy;latin;iustus;True;2023-10-11 19:12:32
pf;dyskutować;latin;dispŭto;True;2023-10-11 19:12:43
pf;zwycięzca;latin;victŏr;True;2023-10-11 19:12:48
pf;łupy;latin;spŏlĭa;False;2023-10-11 19:12:51
pf;odpędzać;latin;dēpello;False;2023-10-11 19:14:28
pf;człowiek;latin;hŏmo;True;2023-10-11 19:14:41
pf;zbawienie;latin;salus;False;2023-10-11 19:14:47
pf;zbliżyć się (+ dat);latin;apprŏpinquo;True;2023-10-11 19:14:57
pf;sprawca;latin;auctor;False;2023-10-11 19:14:59
pf;łatwo;latin;făcĭlĕ;True;2023-10-11 19:15:03
pf;obwarowywać;latin;mūnĭo;True;2023-10-11 19:15:09
pf;wódz;latin;impĕrātŏr;True;2023-10-11 19:15:14
pf;być posłusznym;latin;pārĕo;True;2023-10-11 19:15:22
pf;zbawienie;latin;salus;True;2023-10-11 19:15:26
pf;namiot;latin;tăbernācŭlum;True;2023-10-11 19:15:34
pf;nazywać;latin;appello;False;2023-10-11 19:15:44
pf;obwarowany;latin;mūnītus;True;2023-10-11 19:15:56
pf;nazywać;latin;appello;True;2023-10-11 19:16:04
pf;wróżba;latin;ōmen;True;2023-10-11 19:16:07
pf;państwo;latin;fīnes;False;2023-10-11 19:16:11
pf;sprzyjać;latin;făvĕo;True;2023-10-11 19:16:19
pf;odpędzać;latin;dēpello;False;2023-10-11 19:16:31
pf;godny (+ abl);latin;dignus;False;2023-10-11 19:16:35
pf;państwo;latin;fīnes;True;2023-10-11 19:16:42
pf;odważnie;latin;fortĭtĕr;False;2023-10-11 19:16:46
pf;sprawca;latin;auctor;True;2023-10-11 19:17:05
pf;imię;latin;praenōmĕn;False;2023-10-11 19:17:15
pf;rów;latin;fossa;True;2023-10-11 19:17:22
pf;pocisk;latin;tēlum;False;2023-10-11 19:17:24
pf;imię;latin;praenōmĕn;True;2023-10-11 19:17:30
pf;pocisk;latin;tēlum;True;2023-10-11 19:17:33
pf;natychmiast;latin;extemplō;False;2023-10-11 19:17:36
pf;umieścić;latin;pōno;True;2023-10-11 19:17:57
pf;łupy;latin;spŏlĭa;False;2023-10-11 19:18:04
pf;trąba;latin;tŭba;True;2023-10-11 20:19:52
pf;łupy;latin;spŏlĭa;True;2023-10-11 20:20:01
pf;prawo;latin;lex;True;2023-10-11 20:20:05
pf;robić;latin;făcĭo;True;2023-10-11 20:20:11
pf;dookoła (+acc);latin;circum;True;2023-10-11 20:20:17
pf;trzymać;latin;tĕnĕo;True;2023-10-11 20:20:24
pf;godny (+ abl);latin;dignus;True;2023-10-11 20:20:30
pf;odpędzać;latin;dēpello;False;2023-10-11 20:20:40
pf;potem;latin;dĕindĕ;False;2023-10-11 20:20:54
pf;odkryć, znaleźć;latin;invĕnĭo;False;2023-10-11 20:21:02
pf;poruszać się;latin;mŏvĕo;True;2023-10-11 20:21:11
pf;odkryć, znaleźć;latin;invĕnĭo;True;2023-10-11 20:21:17
pf;natychmiast;latin;extemplō;False;2023-10-11 20:21:23
pf;gromadzić;latin;cŭmŭlo;True;2023-10-11 20:21:30
pf;jak;latin;quăm;True;2023-10-11 20:21:33
pf;potem;latin;dĕindĕ;True;2023-10-11 20:21:38
pf;odpędzać;latin;dēpello;True;2023-10-11 20:21:45
pf;miejsce;latin;lŏcus;True;2023-10-11 20:21:49
pf;znak;latin;signum;True;2023-10-11 20:21:54
pf;straż;latin;custōdĭa;True;2023-10-11 20:22:00
pf;przestrzeń, obszar;latin;spătĭum;True;2023-10-11 20:22:05
pf;pragnąć;latin;dēsīdĕro;True;2023-10-11 20:22:11
pf;odważnie;latin;fortĭtĕr;True;2023-10-11 20:22:14
pf;tabor;latin;impedimenta;False;2023-10-11 20:22:18
pf;obóz;latin;castra;True;2023-10-11 20:22:30
pf;tabor;latin;impedimenta;True;2023-10-11 20:22:41
pf;przeszkoda;latin;impĕdīmentum;True;2023-10-11 20:22:56
pf;walczyć;latin;pugno;True;2023-10-11 20:23:03
pf;przez (+ abl);latin;a;False;2023-10-11 20:23:06
pf;natychmiast;latin;extemplō;True;2023-10-11 20:23:13
pf;środkowy;latin;mĕdĭus;True;2023-10-11 20:23:27
pf;od (+ abl);latin;a;False;2023-10-11 20:23:30
pf;od (+ abl);latin;a;True;2023-10-11 20:23:34
pf;podpisywać;latin;signo;True;2023-10-11 20:23:38
pf;przez (+ abl);latin;a;True;2023-10-11 20:23:40
pf;najpierw;latin;prīmum;True;2023-10-11 20:23:44
pf;wyznaczać;latin;signo;True;2023-10-11 20:23:49
pf;państwo;latin;fīnes;False;2023-10-14 16:15:39
pf;sprzyjać;latin;făvĕo;False;2023-10-02 18:59:21
pf;pragnąć;latin;dēsīdĕro;True;2023-10-02 18:59:30
pf;powstrzymywać;latin;prŏhĭbĕo;True;2023-10-02 18:59:42
pf;odkryć, znaleźć;latin;invĕnĭo;True;2023-10-02 19:00:02
pf;sprzyjać;latin;făvĕo;True;2023-10-02 19:00:08
pf;czas;latin;tempŭs;True;2023-10-04 19:22:41
pf;początek;latin;princĭpĭum;False;2023-10-04 19:22:53
pf;zwyczaj;latin;mōs;True;2023-10-04 19:24:48
pf;przeciwny;latin;contrārĭus;True;2023-10-04 19:24:56
pf;uczciwy;latin;hŏnestus;True;2023-10-04 19:25:03
pf;mężczyzna;latin;vĭr;True;2023-10-04 19:25:06
pf;ból;latin;dŏlŏr;True;2023-10-04 19:25:12
pf;biec, wbiegać;latin;curro;False;2023-10-04 19:25:19
pf;który, kto;latin;quī;True;2023-10-04 19:25:29
pf;najwięcej;latin;plūrĭmum;False;2023-10-04 19:25:33
pf;pytać;latin;interrŏgo;True;2023-10-04 19:25:41
pf;dążyć ku czemuś, starać się o coś;latin;pĕto;False;2023-10-04 19:25:46
pf;głowa;latin;căput;False;2023-10-04 19:25:58
pf;odpowiedzieć;latin;respondĕo;False;2023-10-04 19:26:14
pf;niepewny;latin;incertus;True;2023-10-04 19:26:28
pf;głupi;latin;stultus;True;2023-10-04 19:26:37
pf;myśl, zdanie;latin;sententĭa;True;2023-10-04 19:26:44
pf;a wtedy, na to;latin;ăt;False;2023-10-04 19:26:46
pf;biec, wbiegać;latin;curro;False;2023-10-04 19:27:09
pf;podczas gdy;latin;dum;True;2023-10-04 19:27:13
pf;karać;latin;pūnĭo;False;2023-10-04 19:27:25
pf;sprawiedliwy, przyzwoity;latin;prŏbus;True;2023-10-04 19:27:34
pf;zaszczyt;latin;hŏnŏr;True;2023-10-04 19:27:37
pf;wada, błąd;latin;vĭtĭum;True;2023-10-04 19:27:44
pf;jak, w jaki sposób;latin;quōmŏdŏ;False;2023-10-04 19:27:49
pf;początek;latin;princĭpĭum;True;2023-10-04 19:27:54
pf;tracić;latin;āmitto;False;2023-10-04 19:27:57
pf;odpowiedzieć;latin;respondĕo;False;2023-10-04 19:28:15
pf;pewny;latin;certus;True;2023-10-04 19:28:22
pf;najwięcej;latin;plūrĭmum;True;2023-10-04 19:28:26
pf;głowa;latin;căput;True;2023-10-04 19:28:29
pf;karać;latin;pūnĭo;False;2023-10-04 19:28:38
pf;tracić;latin;āmitto;False;2023-10-04 19:28:51
pf;niegodziwy;latin;imprŏbus;True;2023-10-04 19:29:01
pf;dążyć ku czemuś, starać się o coś;latin;pĕto;False;2023-10-04 19:29:06
pf;odpowiedzieć;latin;respondĕo;True;2023-10-04 19:29:17
pf;biec, wbiegać;latin;curro;False;2023-10-04 19:29:28
pf;jak, w jaki sposób;latin;quōmŏdŏ;True;2023-10-04 19:29:31
pf;czas;latin;tempŭs;False;2023-10-04 19:29:46
pf;tracić;latin;āmitto;False;2023-10-04 19:30:12
pf;radość;latin;gaudĭum;True;2023-10-04 19:30:24
pf;karać;latin;pūnĭo;True;2023-10-04 19:30:32
pf;tracić;latin;āmitto;True;2023-10-04 19:30:41
pf;dążyć ku czemuś, starać się o coś;latin;pĕto;False;2023-10-04 19:30:46
pf;a wtedy, na to;latin;ăt;True;2023-10-04 19:30:49
pf;dążyć ku czemuś, starać się o coś;latin;pĕto;False;2023-10-04 19:30:57
pf;biec, wbiegać;latin;curro;True;2023-10-04 19:31:08
pf;czas;latin;tempŭs;True;2023-10-04 19:31:13
pf;dążyć ku czemuś, starać się o coś;latin;pĕto;False;2023-10-04 19:31:21
pf;dążyć ku czemuś, starać się o coś;latin;pĕto;True;2023-10-04 19:31:35
pf;ból;latin;dŏlŏr;True;2023-10-14 16:42:05
pf;sprzyjać;latin;făvĕo;True;2023-10-14 16:42:17
pf;zbawienie;latin;salus;True;2023-10-14 16:42:21
pf;obwarowywać;latin;mūnĭo;False;2023-10-14 16:42:28
pf;obywatel;latin;cīvis;True;2023-10-14 16:42:36
pf;życzliwość;latin;grātĭa;True;2023-10-14 16:42:52
pf;łupy;latin;spŏlĭa;False;2023-10-14 16:43:28
pf;obwarowywać;latin;mūnĭo;True;2023-10-14 16:43:51
pf;bronić;latin;dēfendo;False;2023-10-14 16:44:01
pf;tracić;latin;āmitto;True;2023-10-14 16:44:08
pf;który, kto;latin;quī;False;2023-10-14 16:44:13
pf;być posłusznym;latin;pārĕo;True;2023-10-14 16:44:21
pf;państwo;latin;fīnes;True;2023-10-14 16:44:27
pf;tracić;latin;āmitto;False;2023-10-14 16:44:42
pf;dążyć ku czemuś, starać się o coś;latin;pĕto;True;2023-10-14 16:44:46
pf;dyskutować;latin;dispŭto;False;2023-10-14 16:44:56
pf;dyskutować;latin;dispŭto;False;2023-10-14 16:45:30
pf;walczyć;latin;pugno;True;2023-10-14 16:45:36
pf;zbliżyć się (+ dat);latin;apprŏpinquo;True;2023-10-14 16:45:43
pf;dyskutować;latin;dispŭto;True;2023-10-14 16:45:46
pf;odpowiedzieć;latin;respondĕo;True;2023-10-14 16:45:49
pf;niepewny;latin;incertus;True;2023-10-14 17:43:39
pf;obwarowany;latin;mūnītus;False;2023-10-14 17:43:47
pf;urodzajny;latin;fēcundus;False;2023-10-14 19:47:03
pf;urodzajny;latin;fēcundus;True;2023-10-14 19:53:19
pf;odpowiedni, nadający się;latin;idōneus;True;2023-10-14 19:53:25
pf;bogaty;latin;opulentus;True;2023-10-14 19:53:29
pf;uczony;latin;doctus;False;2023-10-14 22:10:59
pf;list;latin;ĕpistŭla;True;2023-10-14 22:11:08
pf;obowiązek;latin;offĭcĭum;False;2023-10-14 22:11:14
pf;dyskusja;latin;dispŭtātĭo;False;2023-10-14 22:11:28
pf;przesławny;latin;praeclārus;False;2023-10-14 22:11:34
pf;wygnanie;latin;exsĭlĭum;True;2023-10-14 22:11:45
pf;los;latin;sors;False;2023-10-14 22:11:48
pf;dzieło;latin;ŏpŭs;False;2023-10-14 22:11:54
pf;los;latin;sors;True;2023-10-14 22:11:59
pf;uczony;latin;doctus;True;2023-10-14 22:12:05
pf;obowiązek;latin;offĭcĭum;True;2023-10-14 22:12:10
pf;przesławny;latin;praeclārus;True;2023-10-14 22:12:14
pf;wyborny, doskonały;latin;ēgrĕgĭus;True;2023-10-14 22:12:17
pf;dyskusja;latin;dispŭtātĭo;True;2023-10-14 22:12:24
pf;dzieło;latin;ŏpŭs;True;2023-10-14 22:12:29
pf;przemówienie;latin;ōrātĭo;False;2023-10-14 22:12:42
pf;przemówienie;latin;ōrātĭo;True;2023-10-14 22:12:46
pf;być;latin;sum;False;2023-10-15 10:41:47
pf;być;latin;sum;False;2023-10-15 10:41:52
pf;być;latin;sum;True;2023-10-15 10:41:58
pf;ciężar;latin;ŏnus;True;2023-10-15 15:18:14
pf;wołać;latin;clāmo;True;2023-10-15 15:18:21
pf;pretor, zarządca prowincji;latin;praetŏr;False;2023-10-15 15:18:31
pf;dokładać (+ dat);latin;addo;False;2023-10-15 15:18:48
pf;móc;latin;possum;False;2023-10-15 15:19:08
pf;publikanin;latin;pūblĭcānus;True;2023-10-15 15:19:15
pf;prowincja;latin;prōvincĭa;True;2023-10-15 15:19:22
pf;ogłaszać;latin;clāmo;True;2023-10-15 15:19:26
pf;nałożony;latin;impositus;True;2023-10-15 15:19:30
pf;dokładać (+ dat);latin;addo;True;2023-10-15 15:19:40
pf;móc;latin;possum;True;2023-10-15 15:19:48
pf;pretor, zarządca prowincji;latin;praetŏr;True;2023-10-15 15:19:53
pf;a wtedy, na to;latin;ăt;False;2023-10-15 17:24:19
pf;opowiadać;latin;narro;True;2023-10-15 17:24:24
pf;klaskać;latin;plaudō;False;2023-10-15 17:24:38
pf;burzyć;latin;dīrŭo;False;2023-10-15 17:30:56
pf;nieznany;latin;ignōtus;True;2023-10-15 17:31:02
pf;oblegać, zdobywać;latin;oppugno;False;2023-10-15 17:31:07
pf;spiżowy;latin;ăēnĕus;False;2023-10-15 17:31:14
pf;nazywać, wymieniać;latin;nōmĭno;True;2023-10-15 17:31:20
pf;pieśn;latin;carmĕn;True;2023-10-15 17:31:36
pf;duch, charakter;latin;ănĭmus;True;2023-10-15 17:31:40
pf;odległy;latin;longinquus;False;2023-10-15 17:31:45
pf;niebo;latin;caelum;True;2023-10-15 17:31:52
pf;morze;latin;mărĕ;True;2023-10-15 17:31:55
pf;otaczać;latin;cingo;False;2023-10-15 17:32:01
pf;wiek, era;latin;aetās;False;2023-10-15 17:32:04
pf;srebrny;latin;argentĕus;False;2023-10-15 17:32:09
pf;za, poza (+ acc);latin;trans;True;2023-10-15 17:32:11
pf;spiżowy;latin;ăēnĕus;False;2023-10-15 17:32:18
pf;bez (+ abl);latin;sĭnĕ;True;2023-10-15 17:32:22
pf;żelazny;latin;ferrĕus;True;2023-10-15 17:32:27
pf;wiek, era;latin;aetās;False;2023-10-15 17:32:40
pf;prawda;latin;vērĭtās;True;2023-10-15 17:32:50
pf;bezpieczny;latin;tūtus;False;2023-10-15 17:32:54
pf;oblegać, zdobywać;latin;oppugno;True;2023-10-15 17:33:01
pf;złoty;latin;aurĕus;True;2023-10-15 17:33:06
pf;odległy;latin;longinquus;True;2023-10-15 17:33:11
pf;burzyć;latin;dīrŭo;False;2023-10-15 17:33:20
pf;spiżowy;latin;ăēnĕus;False;2023-10-15 17:33:27
pf;otaczać;latin;cingo;False;2023-10-15 17:33:35
pf;srebrny;latin;argentĕus;True;2023-10-15 17:33:40
pf;wiek, era;latin;aetās;True;2023-10-15 17:33:46
pf;bezpieczny;latin;tūtus;True;2023-10-15 17:33:50
pf;burzyć;latin;dīrŭo;True;2023-10-15 17:33:59
pf;otaczać;latin;cingo;True;2023-10-15 17:34:11
pf;spiżowy;latin;ăēnĕus;True;2023-10-15 17:34:21
pf;srebrny;latin;argentĕus;True;2023-10-15 17:41:36
pf;wiek, era;latin;aetās;True;2023-10-15 17:41:46
pf;odległy;latin;longinquus;True;2023-10-15 17:41:53
pf;spiżowy;latin;ăēnĕus;True;2023-10-15 17:42:09
pf;duch, charakter;latin;ănĭmus;True;2023-10-15 17:42:13
pf;oblegać, zdobywać;latin;oppugno;True;2023-10-15 17:42:18
pf;pieśń;latin;carmĕn;True;2023-10-15 17:42:22
pf;prawda;latin;vērĭtās;True;2023-10-15 17:42:27
pf;burzyć;latin;dīrŭo;False;2023-10-15 17:42:48
pf;burzyć;latin;dīrŭo;False;2023-10-15 17:42:55
pf;otaczać;latin;cingo;True;2023-10-15 17:43:06
pf;burzyć;latin;dīrŭo;True;2023-10-15 17:43:16
pf;nazywać, wymieniać;latin;nōmĭno;True;2023-10-15 17:43:21
pf;bezpieczny;latin;tūtus;True;2023-10-15 17:43:24
pf;nieznany;latin;ignōtus;True;2023-10-15 17:43:28
pf;niebo;latin;caelum;True;2023-10-15 17:43:35
pf;żelazny;latin;ferrĕus;True;2023-10-15 17:43:38
pf;za, poza (+ acc);latin;trans;True;2023-10-15 17:43:40
pf;morze;latin;mărĕ;False;2023-10-15 17:43:43
pf;morze;latin;mărĕ;True;2023-10-15 17:43:48
pf;złoty;latin;aurĕus;False;2023-10-15 17:43:53
pf;bez (+ abl);latin;sĭnĕ;True;2023-10-15 17:43:56
pf;złoty;latin;aurĕus;True;2023-10-15 17:44:00
pf;wiek, era;latin;aetās;True;2023-10-17 18:05:08
pf;spiżowy;latin;ăënĕus;False;2023-10-17 18:05:18
pf;otaczać;latin;cingo;False;2023-10-17 18:05:48
pf;statek;latin;nāvĭgĭum;True;2023-10-17 18:05:56
pf;bowiem, ponieważ;latin;nam;True;2023-10-17 18:05:58
pf;burzyć;latin;dīrŭo;False;2023-10-17 18:06:08
pf;otaczać;latin;cingo;True;2023-10-17 18:06:18
pf;oblegać, zdobywać;latin;oppugno;True;2023-10-17 18:06:23
pf;srebrny;latin;argentĕus;True;2023-10-17 18:06:31
pf;morze;latin;mărĕ;True;2023-10-17 18:06:34
pf;żelazny;latin;ferrĕus;True;2023-10-17 18:06:38
pf;pieśń;latin;carmĕn;True;2023-10-17 18:06:41
pf;odległy;latin;longinquus;False;2023-10-17 18:06:45
pf;spiżowy;latin;ăënĕus;False;2023-10-17 18:06:57
pf;odległy;latin;longinquus;True;2023-10-17 18:07:12
